Id,Label,Latitude,Longitude
2707,LUALUALEI HOMESTEAD RD + OPP KAWILI,21.440159,-158.173063
2708,HALONA RD + LUALUALEI HOMESTEAD RD,21.440629,-158.169708
2709,HALONA RD + 86-333,21.440861,-158.168495
2710,HALONA RD + 86-409,21.441312,-158.166136
2711,HALONA RD + 86-431,21.441725,-158.163974
2712,HALONA RD + OPP OHEMAUKA PL,21.442053,-158.162243
2713,HALONA RD + OPP POHAKEA PL,21.442453,-158.160098
2714,HALONA RD + PUHAWAI RD,21.442873,-158.157925
2715,PUHAWAI RD + 86-334,21.44497,-158.158217
2717,PUHAWAI RD + PUUHULU RD,21.447065,-158.15869
2718,PUUHULU RD + 86-631,21.447513,-158.156621
2719,PUUHULU RD + HAAMA PL,21.447895,-158.154593
2720,PUUHULU RD + PUUHULU PL,21.448249,-158.152535
2721,KUWALE RD + PUUHULU RD,21.448367,-158.151085
2722,KUWALE RD + 86-355,21.445885,-158.150565
2723,KUWALE RD + 86-417,21.443916,-158.150153
2724,KUWALE RD + LUALUALEI HOMESTEAD RD,21.44187,-158.149725
2725,LUALUALEI HOMESTEAD RD + PUHAWAI RD,21.439499,-158.156011
2726,PUHAWAI RD + OPP HALONA RD,21.442888,-158.157748
2727,HALONA RD + POHAKEA PL,21.442555,-158.159883
2728,HALONA RD + OHEMAUKA PL,21.442135,-158.162137
2729,HALONA RD + 84-446,21.441809,-158.163861
2730,HALONA RD + 86-404,21.441313,-158.166454
2731,HALONA RD + 86-330,21.440902,-158.168606
2732,HALONA RD + LUALUALEI HOMESTEAD RD,21.440704,-158.169644
2733,LUALUALEI HOMESTEAD RD + KAWILI ST,21.440188,-158.173141
2734,LUALUALEI HOMESTEAD RD + HALE ELUA ST,21.440039,-158.175765
2735,LUALUALEI HOMESTEAD RD + HALE EKAHI,21.440272,-158.177432
2736,LUALUALEI HOMESTEAD RD + MOEKAHI ST,21.440302,-158.179735
2737,MAILIILI RD + FARRINGTON HWY,21.42931,-158.179878
2738,MAILIILI RD + PAAKEA RD,21.429572,-158.175564
2739,PAAKEA RD + MAILIILI RD,21.429703,-158.173781
2741,PAAKEA RD + 87-911,21.417123,-158.15706
2742,PAAKEA RD + KAUKAMA RD,21.415686,-158.155104
2743,PAAKEA RD + 87-1109,21.414338,-158.153317
2744,PAAKEA RD + OPP ILIILI RD,21.412868,-158.151372
2745,PAAKEA RD + 87-1340,21.411593,-158.149662
2746,PAAKEA RD + HAKIMO RD,21.410371,-158.148026
2747,HAKIMO RD + PAAKEA RD,21.40881,-158.146713
2748,HAKIMO RD + OPP 87-797,21.407005,-158.148144
2749,HAKIMO RD + OPP KUUALOHA RD,21.40514,-158.14962
2750,HAKIMO RD + OPP KAPIKI RD,21.403631,-158.150792
2751,HAKIMO RD + OPP ULEHAWA ST,21.401767,-158.152109
2752,HAKIMO RD + OPP KANAHALE RD,21.400285,-158.154253
2753,HAKIMO RD + OPP KAUKAI RD,21.399561,-158.15562
2754,HAKIMO RD + OPP WAIOLU ST,21.398737,-158.158031
2758,HAKIMO RD + WAIOLU ST,21.398671,-158.158172
2759,HAKIMO RD + KAUKAI RD,21.399331,-158.155919
2760,HAKIMO RD + KANAHALE RD,21.40025,-158.154187
2761,HAKIMO RD + ULEHAWA ST,21.401856,-158.15197
2762,HAKIMO RD + KAPIKI RD,21.403413,-158.150878
2763,HAKIMO RD + KUUALOHA RD,21.405125,-158.149552
2764,HAKIMO RD + 87-797,21.406747,-158.148267
2765,HAKIMO RD + OPP PAAKEA RD,21.408645,-158.146764
2766,PAAKEA RD + HAKIMO RD,21.410345,-158.147888
2767,PAAKEA RD + 87-1351,21.411701,-158.149703
2768,PAAKEA RD + ILIILI RD,21.412938,-158.151361
2769,PAAKEA RD + 87-1109,21.414311,-158.153179
2770,PAAKEA RD + OPP KAUKAMA RD,21.41561,-158.154899
2771,PAAKEA RD + OPP 87-925,21.416977,-158.156756
2773,PAAKEA RD + MAILIILI RD,21.429625,-158.173572
2774,MAILIILI RD + OPP PAAKEA RD,21.429693,-158.175525
2775,MAILIILI RD + FARRINGTON HWY,21.429427,-158.180114
2776,LEILEHUA GOLF COURSE RD + WAHIAWA PARK & RIDE,21.479945,-158.025953
2777,LEILEHUA GOLF COURSE RD + OPP WAHIAWA PARK & RIDE,21.479859,-158.026083
2778,WILIKINA DR + MACOMB RD,21.493161,-158.048597
2779,WILIKINA DR + OPP LAKEVIEW DR,21.490484,-158.045136
2780,WILIKINA DR + KUNIA RD,21.488606,-158.041169
2781,WILIKINA DR + OPP LAKEVIEW CIR,21.489371,-158.034881
2782,CALIFORNIA AVE + KUKUI ST,21.495583,-158.030657
2783,CALIFORNIA AVE + OPP CYPRESS AVE,21.495086,-158.031946
2784,CALIFORNIA AVE + KALIPONI ST,21.494233,-158.03406
2785,CALIFORNIA AVE + KAALA ELEMENTARY SCHOOL,21.493401,-158.036115
2786,CALIFORNIA AVE + ANONI ST,21.492684,-158.038108
2787,KILANI AVE + ANONI ST,21.494464,-158.038274
2788,KILANI AVE + MAHELE ST,21.495342,-158.036091
2789,KILANI AVE + KALIPONI ST,21.495936,-158.03467
2790,KILANI AVE + OPP MALA ST,21.496822,-158.032493
2791,KILANI AVE + KAMEHAMEHA HWY,21.497683,-158.030356
2792,WHITMORE AVE + KAMEHAMEHA HWY,21.506085,-158.032674
2793,WHITMORE AVE + OPP KULIA ST,21.50968,-158.025495
2794,WHITMORE AVE + OPP IHIIHI AVE,21.510296,-158.02283
2795,WHITMORE AVE + NANIIHI AVE,21.510926,-158.020178
2801,WHITMORE AVE + EHOEHO AVE,21.510823,-158.020898
2802,WHITMORE AVE + LALAWAI ST,21.510364,-158.022806
2803,WHITMORE AVE + KULIA ST,21.509958,-158.024553
2804,WHITMORE AVE + UAKANIKOO ST,21.509403,-158.026911
2805,WHITMORE AVE + KAMEHAMEHA HWY,21.506018,-158.03288
2806,KILANI AVE + KAMEHAMEHA HWY,21.497766,-158.030317
2807,KILANI AVE + HOLOKU PL,21.496931,-158.032376
2808,KILANI AVE + KALIPONI ST,21.496155,-158.034282
2809,KILANI AVE + KILANI PL,21.495616,-158.035597
2810,KILANI AVE + KALIPONI ST,21.494655,-158.037963
2811,ANONI ST + CALIFORNIA AVE,21.492915,-158.038372
2812,CALIFORNIA AVE + OPP KAALA ELEMENTARY SCHOOL,21.493288,-158.03623
2813,CALIFORNIA AVE + LEIAWAPUHI PL,21.494241,-158.033861
2814,CALIFORNIA AVE + KOELE WAY,21.495198,-158.031495
2815,KAUA ST + ALA MAHAMOE ST,21.343317,-157.889463
2816,KIKOWAENA ST + AHUA ST,21.344123,-157.894647
2817,PUKOLOA ST + AHUA ST,21.343414,-157.895725
2818,PUKOLOA ST + MAPUNAPUNA ST,21.344249,-157.897749
2819,ALA ILIMA ST + ALA NAPUNANI ST,21.345068,-157.902422
2822,ALA ILIMA ST + OPP ALA NIOI PL,21.344991,-157.908606
2823,ALA ILIMA ST + ALA NANALA ST,21.345216,-157.910716
2824,ALA ILIMA ST + ALA LILIKOI ST,21.345856,-157.91245
2825,LIKINI ST + ALA LEHUA ST,21.348804,-157.912411
2827,LIKINI ST + OPP ALA AKULIKULI ST,21.350827,-157.914761
2829,LIKINI ST + ALA AWAPUHI PL,21.352572,-157.918194
2830,LIKINI ST + ALA ALOALO ST,21.351912,-157.919704
2831,LIKINI ST + 4613,21.352895,-157.921636
2832,LIKINI ST + 4557,21.354489,-157.92108
2833,WANAKA ST + LIKINI ST,21.355627,-157.921237
2834,WANAKA ST + MIKO ST,21.354497,-157.922023
2836,WANAKA ST + MALUNA ST,21.35255,-157.922351
2837,PUUKU MAUKA DR + WANAKA ST,21.350011,-157.920688
2838,ALA ALOALO ST + PUUKU MAUKA DR,21.349774,-157.918901
2839,ALA ALOALO ST + LIKINI ST,21.351351,-157.919697
2840,LIKINI ST + OPP ALA AWAPUHI PL,21.352406,-157.918447
2843,ALA ILIMA ST + ALA MAILE PL,21.345321,-157.911214
2845,ALA ILIMA ST + ALA NIOI PL,21.344927,-157.908611
2847,ALA ILIMA ST + ALA NAPUAA PL,21.344889,-157.903825
2848,ALA ILIMA ST + ALA NAPUNANI ST,21.345027,-157.902305
2849,PUKOLOA ST + MAPUNAPUNA ST,21.344103,-157.897555
2850,AHUA ST + KIKOWAENA ST,21.343996,-157.895006
2864,ALA MAHAMOE ST + ALA AMOAMO ST,21.344223,-157.890862
2865,ALA MAHAMOE ST + OPP UNULAU PL,21.346692,-157.890768
2866,ALA MAHAMOE ST + ALA KOLOPUA ST,21.347621,-157.8902
2867,ALA MAHAMOE ST + ALA NOLUNOLU ST,21.349877,-157.888328
2868,ALA MAHAMOE ST + ALA WAIOPUA ST,21.351912,-157.886845
2869,ALA MAHAMOE ST + PILIALOHA PL,21.354185,-157.88576
2870,ALA MAHAMOE ST + OPP LALAMILO ST,21.355022,-157.887463
2871,ALA MAHAMOE ST + HAKU ST,21.355462,-157.889587
2872,ALA MAHAMOE ST + APONA ST,21.355398,-157.890941
2873,ALA MAHAMOE ST + AINAPUA ST,21.354184,-157.892657
2874,ALA MAHAMOE ST + JARRETT WHITE RD,21.354131,-157.893549
2875,JARRETT WHITE RD + OPP KRUKOWSKI RD,21.35628,-157.89356
2876,WARD RD + TRIPLER WING E,21.358612,-157.890563
2877,WARD RD + TRIPLER WING D,21.360058,-157.891488
2878,TRIPLER ARMY MEDICAL CENTER,21.360645,-157.888797
2883,KRUKOWSKI RD + PATTERSON RD,21.362587,-157.890543
2884,KRUKOWSKI RD + OPP BUILDING 104,21.363177,-157.892755
2885,KRUKOWSKI RD + BUILDING 110,21.362469,-157.893822
2886,KRUKOWSKI RD + BUILDING 127,21.360585,-157.894748
2887,KRUKOWSKI RD + OPP BUILDING 160,21.359119,-157.896968
2888,KRUKOWSKI RD + JARRETT WHITE RD,21.356789,-157.894361
2889,ALA MAHAMOE ST + ALA MAHAMOE PL,21.354353,-157.891967
2890,ALA MAHAMOE ST + OPP APONA ST,21.355106,-157.891292
2891,ALA MAHAMOE ST + HAKU ST,21.355314,-157.889475
2892,ALA MAHAMOE ST + LALAMILO ST,21.354766,-157.888259
2893,ALA MAHAMOE ST + ONIPAA ST,21.354201,-157.885838
2894,ALA MAHAMOE ST + OPP ALA WAIOPUA ST,21.352176,-157.886643
2895,ALA MAHAMOE ST + OPP ALA NOLUNOLU ST,21.350248,-157.888103
2896,ALA MAHAMOE ST + OPP ALA KOLOPUA ST,21.348196,-157.889834
2897,ALA MAHAMOE ST + UNULAU PL,21.346762,-157.890802
2898,ALA MAHAMOE ST + OPP ALA AMOAMO ST,21.343978,-157.890578
2903,ALA NAPUNANI ST + OPP LIKINI ST,21.346428,-157.902037
2904,ALA NAPUNANI ST + ALA POHA PL,21.348574,-157.901803
2905,ALA NAPUNANI ST + ALA PUUMALU ST,21.349146,-157.900789
2906,ALA PUUMALU ST + ALA PILI LP,21.349434,-157.899374
2907,ALA PUUMALU ST + ALA PUUMALU PL,21.351422,-157.898977
2908,ALA PUUMALU ST + ALA NAPUNANI ST,21.353572,-157.899378
2909,ALA NAPUNANI ST + ALA KOPIKO ST,21.355344,-157.89897
2910,ALA NAPUNANI ST + ALA NONI PL,21.357059,-157.900318
2911,ALA HAHANUI ST + OPP ALA LELEU ST,21.357412,-157.901649
2912,ALA HAHANUI ST + ALA PUUMALU ST,21.35532,-157.902699
2913,ALA PUUMALU ST + OPP ALA NAUPAKA ST,21.354766,-157.901216
2914,ALA PUUMALU ST + ALA NAPUNANI ST,21.353847,-157.899764
2915,ALA NAPUNANI ST + ALA PUAALA PL,21.352344,-157.90025
2917,ALA NAPUNANI ST + ALA MAKAHALA PL,21.348351,-157.902231
2918,ALA NAPUNANI ST + LIKINI ST,21.346237,-157.902012
2920,LIKINI ST + OPP ALA NANU ST,21.346178,-157.905947
2921,LIKINI ST + 5201,21.345939,-157.908268
2922,LIKINI ST + OPP ALA NANALA ST,21.34717,-157.909763
2923,LIKINI ST + ALA LILIKOI ST,21.348153,-157.911118
2924,ALA LILIKOI ST + ALA ILIMA ST,21.345871,-157.912775
2925,ALA LILIKOI ST + SALT LAKE BL,21.344429,-157.91308
2926,LIKINI PL + LIKINI ST,21.34564,-157.916743
2927,LIKINI ST + AILA ST,21.346825,-157.918653
2928,ALIAMANU ST + AILA ST,21.347561,-157.918632
2930,ALIAMANU ST + WANAKA ST,21.348838,-157.921169
2931,WANAKA ST + PUUKU MAUKA DR,21.349988,-157.921097
2932,WANAKA ST + OPP MALUNA ST,21.352243,-157.922177
2933,WANAKA ST + OPP MIKO ST,21.353996,-157.922275
2934,MIKO ST + UKANA ST,21.354455,-157.922625
2935,UKANA ST + OPP KEAKA DR,21.355491,-157.922109
2937,KEAKA DR + MANUWA DR,21.357187,-157.923671
2938,KEAKA DR + PAKINI ST,21.355929,-157.924683
2939,LIKINI ST + PAKINI ST,21.35531,-157.925251
2940,MALUNA ST + LIKINI ST,21.351794,-157.924633
2941,SALT LAKE BL + OPP LAWEHANA ST,21.356662,-157.926436
2942,SALT LAKE BL + ALA OLI ST,21.360401,-157.927401
2943,HALOA DR + KUKILA ST,21.361836,-157.92525
2944,HALOA DR + MOLEHU DR,21.363572,-157.923165
2945,HALOA DR + HALUPA ST,21.36542,-157.920967
2946,HALOA DR + MOLINA ST,21.366584,-157.919595
2947,HALOA DR + PIIKEA ST,21.367528,-157.918541
2948,PIIKEA ST + PIIKEA PL,21.367064,-157.917097
2949,PUNIHI ST + PIIKEA ST,21.366775,-157.916265
2950,PUNIHI ST + HALUPA ST,21.365391,-157.915967
2951,HALUPA ST + HAKUPAPA ST,21.364983,-157.917465
2952,HALOA DR + UKALI ST,21.365393,-157.92111
2953,HALOA DR + MOLEHU DR,21.36402,-157.922737
2954,SALT LAKE BL + LUAPELE DR,21.364549,-157.928515
2959,SALT LAKE BL + KAMEHAMEHA HWY,21.369615,-157.934112
2960,SALT LAKE BL + KALALOA ST,21.367928,-157.930211
2961,SALT LAKE BL + OPP KAHUAPAANI ST,21.366441,-157.929631
2962,SALT LAKE BL + LUAPELE DR,21.364491,-157.92873
2963,SALT LAKE BL + OPP ALA OLI ST,21.359727,-157.927302
2964,SALT LAKE BL + BOUGAINVILLE DR,21.35777,-157.926798
2965,MALUNA ST + LIKINI ST,21.351753,-157.924523
2966,LIKINI ST + PAKINI ST,21.355391,-157.925207
2967,KEAKA DR + MANUWA DR,21.35687,-157.923937
2969,UKANA ST + KEAKA DR,21.355587,-157.922123
2971,WANAKA ST + OPP PUUKU MAUKA DR,21.35,-157.921161
2972,ALIAMANU ST + WANAKA ST,21.348728,-157.921088
2975,AILA ST + LIKINI ST,21.34698,-157.918727
2976,LIKINI ST + LIKINI PL,21.345929,-157.917023
2977,ALA LILIKOI ST + SALT LAKE BL,21.344249,-157.91303
2978,ALA LILIKOI ST + ALA ILIMA ST,21.345809,-157.912724
2980,LIKINI ST + ALA NANALA ST,21.346958,-157.909673
2981,LIKINI ST + 5210,21.345884,-157.908322
2982,LIKINI ST + ALA NANU ST,21.346076,-157.905785
2983,LIKINI ST + ALA NAPUNANI ST,21.345661,-157.902785
2984,ALA NAPUNANI ST + ALA ILIMA ST,21.345481,-157.901662
2989,KAPIOLANI BL + MAHUKONA ST,21.292055,-157.840289
2991,KAPIOLANI BL + KALAKAUA AVE,21.290408,-157.835003
2993,KAPIOLANI BL + UNIVERSITY AVE,21.287411,-157.826509
2994,KAPIOLANI BL + DATE ST,21.287538,-157.822569
2995,KAPIOLANI BL + MAHIAI ST,21.287726,-157.819792
2996,KAPIOLANI BL + KAIMUKI AVE,21.288465,-157.815816
2997,KAPIOLANI BL + WAIALAE AVE,21.288822,-157.814098
2998,WAIALAE AVE + OPP ST LOUIS DR,21.288898,-157.81122
2999,WAIALAE AVE + 3RD AVE,21.287834,-157.809132
3000,PALOLO AVE + WAIALAE AVE,21.287201,-157.806531
3002,PALOLO AVE + KAAU ST,21.289017,-157.803586
3004,PALOLO AVE + OPP LAMALOA PL,21.29183,-157.801728
3005,PALOLO AVE + WILIAMA PL,21.292892,-157.801016
3007,PALOLO AVE + PAALEA ST,21.294686,-157.799814
3008,PALOLO AVE + OPP LOKE PL,21.296533,-157.798567
3009,PALOLO AVE + KALUA RD,21.298098,-157.797911
3010,PALOLO AVE + JARRETT MIDDLE SCHOOL,21.299259,-157.797195
3011,PALOLO AVE + OPP NEW JERSEY AVE,21.300367,-157.796198
3012,PALOLO AVE + KAUHANA ST,21.301875,-157.794545
3013,PALOLO AVE + OPP KAULULOA PL,21.30359,-157.793273
3015,PALOLO AVE + OPP ORCHID ST,21.305124,-157.79221
3016,ORCHID ST + PALOLO AVE,21.30622,-157.791379
3017,GINGER ST + ORCHID ST,21.307055,-157.790859
3018,GARDENIA ST + GINGER ST,21.307951,-157.790964
3019,GARDENIA ST + CARLOS LONG ST,21.30856,-157.78983
3020,GARDENIA ST + JASMINE ST,21.309451,-157.788248
3021,JASMINE ST + CARLOS LONG ST,21.30828,-157.789234
3023,PALOLO AVE + OPP CARLOS LONG ST,21.306239,-157.78917
3025,10TH AVE + ANUENUE SCHOOL,21.304474,-157.788957
3027,10TH AVE + HANAKEALOHA PL,21.302622,-157.789104
3028,10TH AVE + OPP WAIOMAO RD,21.300541,-157.790657
3029,10TH AVE + KIWILA ST,21.298878,-157.792349
3030,9TH AVE + KIWILA ST,21.297849,-157.794508
3032,9TH AVE + KALUA RD,21.295449,-157.79593
3033,9TH AVE + PAALEA ST,21.293718,-157.796948
3035,9TH AVE + PAKUI ST,21.291045,-157.798481
3037,9TH AVE + MALUHIA ST,21.289603,-157.799307
3039,9TH AVE + KAAU ST,21.287904,-157.800267
3041,9TH AVE + WAIALAE AVE,21.284826,-157.802088
3044,KAPIOLANI BL + OPP KAIMUKI AVE,21.288554,-157.81574
3045,WAIALAE AVE + ST LOUIS DR,21.288961,-157.811178
3046,KAPIOLANI BL + WAIAKA RD,21.288087,-157.818295
3047,KAPIOLANI BL + DATE ST,21.28763,-157.822465
3049,KAPIOLANI BL + PAANI ST,21.28868,-157.829711
3052,KAPIOLANI BL + KALAKAUA AVE,21.290594,-157.836057
3053,KAPIOLANI BL + KAHEKA ST,21.291802,-157.839509
3055,KAPIOLANI BL + OPP KONA IKI ST,21.293747,-157.843895
3057,WAIALAE AVE + PALOLO AVE,21.286877,-157.807085
3058,KOKO HEAD AVE + WAIALAE AVE,21.282152,-157.798308
3061,N KING ST + MOKAUEA ST,21.331772,-157.877451
3062,N KING ST + HAKA DR,21.329777,-157.873349
3063,N KING ST + WAIAKAMILO RD,21.327977,-157.87104
3064,N KING ST + KOHOU ST,21.325159,-157.86908
3065,N KING ST + HIKINA LN,21.323382,-157.868158
3067,S KING ST + KAPAAKEA LN,21.292098,-157.822578
3068,S KING ST + KAHUNA LN,21.291357,-157.820999
3070,S KING ST + CHURCH LN,21.289723,-157.81795
3071,WAIALAE AVE + 4TH AVE,21.287055,-157.807612
3073,WAIALAE AVE + 7TH AVE,21.285852,-157.805256
3075,WAIALAE AVE + 9TH AVE,21.284408,-157.802399
3076,WAIALAE AVE + 10TH AVE,21.283794,-157.801246
3078,WAIALAE AVE + KOKO HEAD AVE,21.282374,-157.798399
3079,WAIALAE AVE + 14TH AVE,21.281162,-157.796065
3081,WAIALAE AVE + 16TH AVE,21.280221,-157.794282
3084,WAIALAE AVE + HUNAKAI ST,21.278548,-157.787643
3085,WAIALAE AVE + KILAUEA AVE,21.278307,-157.785193
3086,W HIND DR + KALANIANAOLE HWY,21.278594,-157.755254
3087,W HIND DR + OIO DR,21.280904,-157.755653
3088,W HIND DR + APO DR,21.282274,-157.75578
3089,W HIND DR + OIO DR,21.283662,-157.75583
3090,W HIND DR + OPP KIHOLO ST,21.284913,-157.753797
3091,E HIND DR + OPIHI ST,21.284456,-157.752163
3092,E HIND DR + HIND PL,21.282005,-157.751016
3094,E HIND DR + PAPAI ST,21.279691,-157.749932
3095,NOHU ST + HAO ST,21.282245,-157.756352
3096,HAO ST + WAIHOU ST,21.283796,-157.757188
3097,HAO ST + KEAKEALANI ST,21.286059,-157.757685
3098,HAO ST + PILIKAI ST,21.287535,-157.757376
3099,HAO ST + HAO PL,21.28913,-157.757171
3100,HAO ST + OPP AHUWALE ST,21.291134,-157.756804
3101,ANI ST + HIND IUKA DR,21.29259,-157.755549
3102,HIND IUKA DR + AHOLEHOLE ST,21.291065,-157.75472
3103,HIND IUKA DR + HALAPEPE ST,21.289515,-157.754322
3104,HIND IUKA DR + ALAHEE ST,21.287412,-157.753529
3105,HIND IUKA DR + LAWELAWE ST,21.285835,-157.752506
3109,KAWAIHAE ST + OPP MAY WAY,21.286461,-157.719278
3110,KAWAIHAE ST + MILOLII PL,21.288444,-157.718822
3111,KAWAIHAE ST + KEOKEA PL,21.290081,-157.718316
3112,KAWAIHAE ST + AWINI PL,21.291432,-157.717546
3113,KAWAIHAE ST + OPP KAALAKEI ST,21.292608,-157.7162
3114,KAWAIHAE ST + 469,21.291577,-157.71504
3115,KAWAIHAE ST + HAKALAU PL,21.289158,-157.714753
3116,HAWAII KAI DR + OOKALA PL,21.289112,-157.713239
3117,HAWAII KAI DR + OPIHIKAO PL,21.289892,-157.712199
3119,PEPEEKEO ST + HAWAII KAI DR,21.29458,-157.710903
3120,PEPEEKEO ST + OPP AINAPO ST,21.296632,-157.710778
3121,AINAPO ST + PEPEEKEO ST,21.297699,-157.711014
3123,AINAPO ST + KAUNA ST,21.300645,-157.710925
3124,AINAPO ST + AINAPO PL,21.302894,-157.710535
3126,AINAPO ST + HAHAIONE ST,21.305043,-157.709483
3127,HAHAIONE ST + 768,21.30332,-157.708385
3128,HAHAIONE ST + 714,21.301498,-157.708297
3129,HAHAIONE ST + 646,21.299137,-157.708379
3130,HAHAIONE ST + PEPEEKEO ST,21.297241,-157.708054
3131,HAHAIONE ST + 564,21.295358,-157.708021
3132,HAWAII KAI DR + OPP HAHAIONE ST,21.293383,-157.708092
3133,HAWAII KAI DR + HAPUNA PL,21.291144,-157.707493
3134,HAWAII KAI DR + AINAHOU ST,21.287417,-157.706162
3135,KEAHOLE ST + OPP HAWAII KAI SHOPPING CENTER,21.285977,-157.707473
3136,KEAHOLE ST + OPP HAWAII KAI TOWNE CENTER,21.284353,-157.711339
3137,KEAHOLE ST + HAWAII KAI PARK & RIDE,21.283986,-157.712851
3143,KAUMAKANI ST + KEKUPUA ST,21.280774,-157.697344
3145,LUNALILO HOME RD + HAWAII KAI DR,21.296658,-157.688562
3146,LUNALILO HOME RD + KIPU PL,21.297837,-157.687705
3147,LUNALILO HOME RD + OPAEKAA ST,21.299386,-157.686594
3148,LUNALILO HOME RD + WAINIHA ST,21.301254,-157.68593
3149,LUNALILO HOME RD + ELEELE PL,21.302655,-157.684745
3150,LUNALILO HOME RD + KALAPAKI ST,21.304207,-157.684474
3151,LUNALILO HOME RD + OPP WAINIHA ST,21.306168,-157.684437
3152,LUNALILO HOME RD + OPP KOLOKOLO ST,21.307187,-157.683928
3153,KILAUEA AVE + WAIALAE AVE,21.278953,-157.784441
3154,MALIA ST + KILAUEA AVE,21.280449,-157.783846
3156,MALIA ST + AINAKOA AVE,21.280293,-157.779498
3157,AINAKOA AVE + ALIIKOA ST,21.278663,-157.779626
3158,N KING ST + PUA LN,21.32033,-157.866082
3160,N KING ST + KOHOU ST,21.325301,-157.869072
3161,N KING ST + HOUGHTAILING ST,21.328221,-157.87113
3162,N KING ST + OPP HAKA DR,21.32973,-157.873159
3163,N KING ST + OPP MOKAUEA ST,21.331985,-157.877726
3165,WAIALAE AVE + KILAUEA AVE,21.278558,-157.78507
3166,WAIALAE AVE + HUNAKAI ST,21.27883,-157.787913
3169,WAIALAE AVE + 16TH AVE,21.280193,-157.794069
3171,WAIALAE AVE + 14TH AVE,21.281295,-157.796158
3173,WAIALAE AVE + KOKO HEAD AVE,21.282326,-157.798138
3174,WAIALAE AVE + SIERRA DR,21.283201,-157.79986
3176,WAIALAE AVE + 9TH AVE,21.284476,-157.802366
3177,WAIALAE AVE + 7TH AVE,21.28579,-157.804966
3179,WAIALAE AVE + 3RD AVE,21.287937,-157.809165
3181,E HIND DR + LIMU PL,21.281713,-157.750809
3182,E HIND DR + UHIUHI ST,21.283911,-157.751817
3183,E HIND DR + HIND IUKA DR,21.285012,-157.752381
3184,W HIND DR + KIHOLO ST,21.284684,-157.754509
3185,W HIND DR + NOHU ST,21.282431,-157.755881
3186,W HIND DR + OPP NENUE ST,21.280278,-157.755687
3187,W HIND DR + KALANIANAOLE HWY,21.278344,-157.755366
3188,WAILUA ST + LUNALILO HOME RD,21.288166,-157.697233
3189,HAWAII KAI DR + OPP WAILUA ST,21.287912,-157.702495
3190,HAWAII KAI DR + OPP AINAHOU ST,21.287568,-157.70617
3191,HAWAII KAI DR + OPP HAPUNA PL,21.290961,-157.707373
3192,HAWAII KAI DR + HAHAIONE ST,21.293557,-157.708181
3207,HAWAII KAI DR + OPP OPIHIKAO PL,21.289957,-157.712214
3208,HAWAII KAI DR + KAWAIHAE ST,21.288601,-157.713892
3209,KAWAIHAE ST + OPP HAKALAU PL,21.289378,-157.714786
3210,KAWAIHAE ST + 464,21.291643,-157.714991
3211,KAWAIHAE ST + KAALAKEI ST,21.292686,-157.716213
3212,KAWAIHAE ST + OPP AWINI PL,21.291505,-157.71762
3213,KAWAIHAE ST + OPP KEOKEA PL,21.29023,-157.718336
3214,KAWAIHAE ST + OPP KAWAIHAE PL,21.288473,-157.718921
3215,KAWAIHAE ST + MAY WAY,21.286656,-157.719322
3216,KAUMAKANI ST + HANAMAULU ST,21.281908,-157.699274
3217,KAUMAKANI ST + KEKUPUA ST,21.280724,-157.697381
3223,LUNALILO HOME RD + 1344,21.310028,-157.684839
3224,LUNALILO HOME RD + 1232,21.311428,-157.683342
3225,LUNALILO HOME RD + KAIAMA PL,21.309393,-157.683351
3226,LUNALILO HOME RD + KOLOKOLO ST,21.307567,-157.683817
3227,LUNALILO HOME RD + WAINIHA ST,21.306103,-157.684519
3228,LUNALILO HOME RD + OPP KALAPAKI ST,21.304237,-157.684539
3229,LUNALILO HOME RD + OPP ELEELE PL,21.302606,-157.684828
3230,LUNALILO HOME RD + WAINIHA ST,21.301271,-157.685992
3231,LUNALILO HOME RD + OPP OPAEKAA ST,21.299572,-157.686569
3232,LUNALILO HOME RD + OPP KIPU PL,21.297821,-157.687799
3233,PAHOA AVE + OCEAN VIEW DR,21.278302,-157.798432
3239,PUNAHOU ST + S KING ST,21.297501,-157.835802
3240,PUNAHOU ST + S BERETANIA ST,21.299259,-157.834934
3241,PUNAHOU ST + BINGHAM ST,21.300655,-157.834021
3242,PUNAHOU ST + DOLE ST,21.302238,-157.832993
3243,PUNAHOU ST + WILDER AVE,21.303287,-157.832089
3244,PUNAHOU ST + OPP NEHOA ST,21.304843,-157.830414
3245,MANOA RD + OPP ALIHILANI PL,21.305303,-157.827731
3246,MANOA RD + LANIHULI DR,21.306213,-157.824619
3247,E MANOA RD + MOHALA WAY,21.307048,-157.822426
3248,E MANOA RD + BECKWITH ST,21.307717,-157.82075
3249,E MANOA RD + ARMSTRONG ST,21.308129,-157.819428
3250,E MANOA RD + BROWN WAY,21.308227,-157.818317
3251,OAHU AVE + E MANOA RD,21.308571,-157.815784
3252,OAHU AVE + 2645,21.309323,-157.815158
3253,OAHU AVE + HALELENA PL,21.310106,-157.814508
3254,OAHU AVE + ANUENUE ST,21.310957,-157.813846
3255,OAHU AVE + KAAIPU AVE,21.31285,-157.812995
3256,OAHU AVE + 2925,21.313913,-157.812585
3257,MANOA RD + LOWREY AVE,21.315694,-157.811087
3258,MANOA RD + MANOA REC CENTER,21.316398,-157.810107
3259,MANOA RD + MANOA ELEMENTARY SCHOOL,21.317358,-157.808769
